# Configuration.csv file for Capstone Project.
# Configuration Tse of the end-effector, 
# expressed as 13 variables separated by commas. The 13 variables are, in order
# r11, r12, r13, r21, r22, r23, r31, r32, r33, px, py, pz, gripper state
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06474101,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06452719,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06431394,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06410127,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06388917,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06367766,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06346672,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06325637,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06304661,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06283743,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06262885,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06242086,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06221347,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06200667,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06180048,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06159488,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0613899,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06118552,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06098174,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06077858,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06057604,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.06037411,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0601728,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05997211,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05977204,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0595726,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05937379,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0591756,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05897805,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05878114,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05858486,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05838922,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05819422,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05799986,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05780615,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05761309,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05742068,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05722892,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05703782,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05684738,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05665759,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05646847,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05628001,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05609222,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05590509,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05571864,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05553286,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05534776,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05516334,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05497959,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05479653,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05461415,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05443246,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05425146,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05407116,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05389154,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05371262,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0535344,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05335689,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05318007,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05300396,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05282856,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05265387,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05247989,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05230662,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05213408,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05196225,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05179114,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05162076,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0514511,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05128217,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05111397,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05094651,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05077978,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05061378,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05044853,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05028402,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.05012025,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04995723,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04979496,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04963344,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04947268,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04931267,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04915342,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04899492,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04883719,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04868023,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04852403,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04836861,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04821395,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04806007,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04790696,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04775464,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04760309,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04745233,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04730235,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04715316,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04700477,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04685716,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04671035,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04656433,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04641912,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0462747,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04613109,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04598829,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04584629,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04570511,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04556474,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04542518,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04528644,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04514852,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04501143,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04487515,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04473971,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04460509,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0444713,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04433835,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04420624,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04407496,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04394452,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04381493,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04368618,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04355827,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04343122,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04330502,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04317967,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04305518,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04293155,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04280878,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04268687,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04256583,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04244565,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04232635,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04220792,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04209036,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04197368,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04185788,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04174296,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04162892,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04151578,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04140351,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04129214,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04118167,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04107209,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0409634,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04085562,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04074874,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04064276,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04053769,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04043353,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04033027,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04022794,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04012652,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.04002601,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03992643,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03982777,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03973004,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03963323,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03953735,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03944241,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0393484,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03925532,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03916318,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03907199,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03898174,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03889243,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03880407,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03871666,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03863021,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03854471,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03846016,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03837658,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03829395,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0382123,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0381316,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03805188,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03797312,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03789534,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03781854,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03774271,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03766786,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.037594,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03752112,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03744922,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03737832,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0373084,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03723948,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03717156,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03710463,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03703871,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03697378,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03690987,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03684696,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03678505,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03672417,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03666429,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03660543,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03654759,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03649078,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03643498,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03638021,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03632647,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03627376,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03622208,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03617144,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03612183,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03607326,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03602574,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03597926,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03593382,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03588943,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.0358461,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03580381,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03576259,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03572242,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03568331,1
0.0,1.0,0.0,0.70710678,0.0,-0.70710678,-0.70710678,0.0,-0.70710678,0.0,-0.99,0.03564526,1
