# edges.csv file for V-REP kilobot motion planning scene.
# Each line below is of the form
# ID1,ID2,cost,
# where ID1 and ID2 are the IDs of the nodes connected by the edge and
# cost is the cost of traversing that edge (in either direction).e
59,69,0.141421356237
59,70,0.1
59,71,0.141421356237
59,72,0.22360679775
59,79,0.282842712475
59,80,0.22360679775
59,81,0.2
59,82,0.22360679775
59,83,0.282842712475
60,61,0.1
60,62,0.2
60,63,0.3
60,69,0.22360679775
60,70,0.141421356237
60,71,0.1
60,72,0.141421356237
60,73,0.22360679775
60,80,0.282842712475
60,81,0.22360679775
60,82,0.2
60,83,0.22360679775
60,84,0.282842712475
61,62,0.1
61,63,0.2
61,64,0.3
61,70,0.22360679775
61,71,0.141421356237
61,72,0.1
61,73,0.141421356237
61,74,0.22360679775
61,81,0.282842712475
61,82,0.22360679775
61,83,0.2
61,84,0.22360679775
61,85,0.282842712475
62,63,0.1
62,64,0.2
62,65,0.3
62,71,0.22360679775
62,72,0.141421356237
62,73,0.1
62,74,0.141421356237
62,75,0.22360679775
62,82,0.282842712475
62,83,0.22360679775
62,84,0.2
62,85,0.22360679775
62,86,0.282842712475
63,64,0.1
63,65,0.2
63,72,0.22360679775
63,73,0.141421356237
63,74,0.1
63,75,0.141421356237
63,76,0.22360679775
63,83,0.282842712475
63,84,0.22360679775
63,85,0.2
63,86,0.22360679775
63,87,0.282842712475
63,88,0.282842712475
64,65,0.1
64,73,0.22360679775
64,74,0.141421356237
64,75,0.1
64,76,0.141421356237
64,84,0.282842712475
64,85,0.22360679775
64,86,0.2
64,87,0.22360679775
64,88,0.22360679775
65,74,0.22360679775
65,75,0.141421356237
65,76,0.1
65,85,0.282842712475
65,86,0.22360679775
65,87,0.2
65,88,0.2
66,67,0.1
66,68,0.2
66,69,0.3
66,77,0.1
66,78,0.141421356237
66,79,0.22360679775
67,68,0.1
67,69,0.2
67,70,0.3
67,77,0.141421356237
67,78,0.1
67,79,0.141421356237
67,80,0.22360679775
68,69,0.1
68,70,0.2
68,71,0.3
68,77,0.22360679775
68,78,0.141421356237
68,79,0.1
68,80,0.141421356237
68,81,0.22360679775
69,70,0.1
69,71,0.2
69,72,0.3
69,78,0.22360679775
69,79,0.141421356237
69,80,0.1
69,81,0.141421356237
69,82,0.22360679775
70,71,0.1
70,72,0.2
70,73,0.3
70,79,0.22360679775
70,80,0.141421356237
70,81,0.1
70,82,0.141421356237
70,83,0.22360679775
71,72,0.1
71,73,0.2
71,74,0.3
71,80,0.22360679775
71,81,0.141421356237
71,82,0.1
71,83,0.141421356237
71,84,0.22360679775
72,73,0.1
72,74,0.2
72,75,0.3
72,81,0.22360679775
72,82,0.141421356237
72,83,0.1
72,84,0.141421356237
72,85,0.22360679775
73,74,0.1
73,75,0.2
73,76,0.3
73,82,0.22360679775
73,83,0.141421356237
73,84,0.1
73,85,0.141421356237
73,86,0.22360679775
74,75,0.1
74,76,0.2
74,83,0.22360679775
74,84,0.141421356237
74,85,0.1
74,86,0.141421356237
74,87,0.22360679775
74,88,0.22360679775
75,76,0.1
75,84,0.22360679775
75,85,0.141421356237
75,86,0.1
75,87,0.141421356237
75,88,0.141421356237
76,85,0.22360679775
76,86,0.141421356237
76,87,0.1
76,88,0.1
77,78,0.1
77,79,0.2
77,80,0.3
78,79,0.1
78,80,0.2
78,81,0.3
79,80,0.1
79,81,0.2
79,82,0.3
80,81,0.1
80,82,0.2
80,83,0.3
81,82,0.1
81,83,0.2
81,84,0.3
82,83,0.1
82,84,0.2
82,85,0.3
83,84,0.1
83,85,0.2
83,86,0.3
84,85,0.1
84,86,0.2
84,87,0.3
85,86,0.1
85,87,0.2
85,88,0.2
86,87,0.1
86,88,0.1
87,88,3.14018491737e-16
